14291,51155,1
13341,50205,0
15098,51962,0
13313,50177,0
14703,51567,0
13841,50705,0
15550,52414,0
14508,51372,0
13249,50113,0
14797,51661,0
14477,51341,0
15082,51946,0
13041,49905,0
14760,51624,0
15026,51890,0
12853,49717,0
14955,51819,0
14529,51393,0
13625,50489,0
13336,50200,0
15520,52384,0
13736,50600,0
13214,50078,0
14779,51643,0
13188,50052,0
12696,49560,0
13972,50836,0
14003,50867,0
13869,50733,0
14688,51552,0
13915,50779,0
15467,52331,0
14378,51242,0
14263,51127,0
14416,51280,0
15745,52609,0
14702,51566,0
13362,50226,0
14695,51559,0
14517,51381,0
15105,51969,0
15218,52082,0
14677,51541,0
15559,52423,0
15457,52321,0
13845,50709,0
14805,51669,0
14649,51513,0
14573,51437,0
14645,51509,0
15049,51913,0
14602,51466,0
14496,51360,0
13720,50584,0
14391,51255,0
12982,49846,0
15139,52003,0
15032,51896,0
14775,51639,0
14688,51552,0
14218,51082,0
14349,51213,0
13993,50857,0
14092,50956,0
14807,51671,0
13866,50730,0
14282,51146,0
13654,50518,0
14987,51851,0
13913,50777,0
14860,51724,0
13880,50744,0
15032,51896,0
14177,51041,0
13881,50745,0
13828,50692,0
13792,50656,0
13401,50265,0
13878,50742,0
14986,51850,0
14632,51496,0
14110,50974,0
15450,52314,0
14383,51247,0
15021,51885,0
14074,50938,0
14182,51046,0
14225,51089,0
14150,51014,0
15040,51904,0
15555,52419,0
15206,52070,0
14129,50993,0
15839,52703,0
14463,51327,0
14529,51393,0
15014,51878,0
14523,51387,0
15450,52314,0
13644,50508,0
15331,52195,0
13989,50853,0
14627,51491,0
13788,50652,0
14332,51196,0
14609,51473,0
13370,50234,0
14318,51182,0
14507,51371,0
13983,50847,0
14583,51447,0
14259,51123,0
15237,52101,0
13137,50001,0
14746,51610,0
13746,50610,0
14979,51843,0
13587,50451,0
13310,50174,0
13353,50217,0
14634,51498,0
13953,50817,0
14392,51256,0
16250,53114,0
13542,50406,0
15640,52504,0
13635,50499,0
14460,51324,0
14014,50878,0
14429,51293,0
15032,51896,0
14322,51186,0
13314,50178,0
12289,49153,0
14726,51590,0
13617,50481,0
15149,52013,0
15068,51932,0
14361,51225,0
13657,50521,0
14208,51072,0
13897,50761,0
13885,50749,0
14223,51087,0
13169,50033,0
13958,50822,0
13608,50472,0
14177,51041,0
15413,52277,0
14692,51556,0
14883,51747,0
13903,50767,0
13992,50856,0
15403,52267,0
14141,51005,0
14994,51858,0
14132,50996,0
12863,49727,0
13661,50525,0
14247,51111,0
13719,50583,0
13772,50636,0
14852,51716,0
14026,50890,0
15192,52056,0
13832,50696,0
13497,50361,0
14753,51617,0
13309,50173,0
14806,51670,0
14421,51285,0
15113,51977,0
14599,51463,0
14286,51150,0
14889,51753,0
13757,50621,0
13112,49976,0
13643,50507,0
14822,51686,0
14110,50974,0
15207,52071,0
14363,51227,0
14760,51624,0
14378,51242,0
15647,52511,0
14721,51585,0
